# freq_THz  G_total  G_Ga  G_Se
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
1.0266113281e+02 3.2184616773e-09 1.5315834656e-09 1.6868782117e-09
1.0272216797e+02 3.1622434713e-09 1.5064857993e-09 1.6557576720e-09
1.0278320312e+02 3.1423551530e-09 1.4975681798e-09 1.6447869732e-09
1.0284423828e+02 3.1090536555e-09 1.4794424158e-09 1.6296112397e-09
1.0290527344e+02 3.0958628244e-09 1.4721781293e-09 1.6236846951e-09
1.0296630859e+02 3.0680587160e-09 1.4600278515e-09 1.6080308644e-09
1.0302734375e+02 3.0316554247e-09 1.4445655275e-09 1.5870898972e-09
1.0308837891e+02 3.0243562203e-09 1.4418413402e-09 1.5825148801e-09
1.0314941406e+02 2.9742032387e-09 1.4188260302e-09 1.5553772085e-09
1.0321044922e+02 2.9519153345e-09 1.4092777372e-09 1.5426375973e-09
1.0327148438e+02 2.9524726710e-09 1.4069087658e-09 1.5455639053e-09
1.0333251953e+02 2.8890256682e-09 1.3786870827e-09 1.5103385855e-09
1.0339355469e+02 2.8453247065e-09 1.3596635446e-09 1.4856611619e-09
1.0345458984e+02 2.8326659620e-09 1.3537414596e-09 1.4789245024e-09
1.0351562500e+02 2.7994484554e-09 1.3388599773e-09 1.4605884781e-09
1.0357666016e+02 2.7814170310e-09 1.3325189095e-09 1.4488981215e-09
1.0363769531e+02 2.7719151636e-09 1.3260043270e-09 1.4459108367e-09
1.0369873047e+02 2.7908671677e-09 1.3325447950e-09 1.4583223728e-09
1.0375976562e+02 2.7931176962e-09 1.3338341913e-09 1.4592835049e-09
1.0382080078e+02 2.7705337461e-09 1.3227421317e-09 1.4477916144e-09
1.0388183594e+02 2.7299552790e-09 1.3028583706e-09 1.4270969084e-09
1.0394287109e+02 2.7130963826e-09 1.2950609332e-09 1.4180354494e-09
1.0400390625e+02 2.6861384203e-09 1.2816935404e-09 1.4044448799e-09
1.0406494141e+02 2.6456777148e-09 1.2629745850e-09 1.3827031297e-09
1.0412597656e+02 2.6263382098e-09 1.2534810427e-09 1.3728571671e-09
1.0418701172e+02 2.6038604488e-09 1.2420554878e-09 1.3618049610e-09
1.0424804688e+02 2.5804395637e-09 1.2312695634e-09 1.3491700004e-09
1.0430908203e+02 2.5619849471e-09 1.2222866918e-09 1.3396982554e-09
1.0437011719e+02 2.5231377231e-09 1.2019062916e-09 1.3212314314e-09
1.0443115234e+02 2.4926213363e-09 1.1863282731e-09 1.3062930632e-09
1.0449218750e+02 2.4765260345e-09 1.1768753714e-09 1.2996506632e-09
1.0455322266e+02 2.4608183606e-09 1.1689186991e-09 1.2918996615e-09
1.0461425781e+02 2.4573669120e-09 1.1682517642e-09 1.2891151479e-09
1.0467529297e+02 2.4243290420e-09 1.1515894787e-09 1.2727395634e-09
1.0473632812e+02 2.4034375124e-09 1.1395038010e-09 1.2639337113e-09
1.0479736328e+02 2.3921753114e-09 1.1322878773e-09 1.2598874341e-09
1.0485839844e+02 2.3711347249e-09 1.1232253209e-09 1.2479094041e-09
1.0491943359e+02 2.3415445453e-09 1.1088464152e-09 1.2326981301e-09
1.0498046875e+02 2.3283949444e-09 1.1030177097e-09 1.2253772347e-09
1.0504150391e+02 2.3209444449e-09 1.0998830699e-09 1.2210613750e-09
1.0510253906e+02 2.2821312637e-09 1.0822406621e-09 1.1998906016e-09
1.0516357422e+02 2.2502403909e-09 1.0684488721e-09 1.1817915188e-09
1.0522460938e+02 2.2215267336e-09 1.0551743800e-09 1.1663523536e-09
1.0528564453e+02 2.1904772292e-09 1.0393933503e-09 1.1510838789e-09
1.0534667969e+02 2.1555092210e-09 1.0217432262e-09 1.1337659948e-09
1.0540771484e+02 2.1392596899e-09 1.0137240761e-09 1.1255356138e-09
1.0546875000e+02 2.1355610174e-09 1.0125414380e-09 1.1230195794e-09
1.0552978516e+02 2.1042551161e-09 9.9982639198e-10 1.1044287241e-09
1.0559082031e+02 2.0873919102e-09 9.9227220183e-10 1.0951197084e-09
1.0565185547e+02 2.0787718959e-09 9.8584120965e-10 1.0929306862e-09
1.0571289062e+02 2.0477513604e-09 9.7090410755e-10 1.0768472528e-09
1.0577392578e+02 2.0078075827e-09 9.5319194961e-10 1.0546156331e-09
1.0583496094e+02 1.9824615780e-09 9.4239959103e-10 1.0400619870e-09
1.0589599609e+02 1.9592549245e-09 9.3263806890e-10 1.0266168556e-09
1.0595703125e+02 1.9189912732e-09 9.1285235424e-10 1.0061389189e-09
1.0601806641e+02 1.8845893935e-09 8.9530835728e-10 9.8928103624e-10
1.0607910156e+02 1.8666682162e-09 8.8705789795e-10 9.7961031830e-10
1.0614013672e+02 1.8437651635e-09 8.7802651955e-10 9.6573864395e-10
1.0620117188e+02 1.8213969894e-09 8.6796127104e-10 9.5343571837e-10
1.0626220703e+02 1.8077823469e-09 8.6177632311e-10 9.4600602378e-10
1.0632324219e+02 1.7984803367e-09 8.5566723154e-10 9.4281310519e-10
1.0638427734e+02 1.7589222151e-09 8.3591663063e-10 9.2300558450e-10
1.0644531250e+02 1.7353615446e-09 8.2588507625e-10 9.0947646840e-10
1.0650634766e+02 1.7281343826e-09 8.2294821496e-10 9.0518616764e-10
1.0656738281e+02 1.7148344780e-09 8.1714261508e-10 8.9769186296e-10
1.0662841797e+02 1.7027256241e-09 8.1198113668e-10 8.9074448746e-10
1.0668945312e+02 1.6919425345e-09 8.0794194630e-10 8.8400058816e-10
1.0675048828e+02 1.7002286159e-09 8.1241272556e-10 8.8781589034e-10
1.0681152344e+02 1.6992879949e-09 8.1113555238e-10 8.8815244250e-10
1.0687255859e+02 1.6918122341e-09 8.0651747152e-10 8.8529476255e-10
1.0693359375e+02 1.6879508447e-09 8.0350148885e-10 8.8444935587e-10
1.0699462891e+02 1.6632870925e-09 7.9293826606e-10 8.7034882647e-10
1.0705566406e+02 1.6594776611e-09 7.9204668056e-10 8.6743098053e-10
1.0711669922e+02 1.6473712486e-09 7.8562304172e-10 8.6174820683e-10
1.0717773438e+02 1.6359190362e-09 7.7900558141e-10 8.5691345483e-10
1.0723876953e+02 1.6323734540e-09 7.7702656111e-10 8.5534689293e-10
1.0729980469e+02 1.6040214932e-09 7.6415994360e-10 8.3986154960e-10
1.0736083984e+02 1.5892316955e-09 7.5708785224e-10 8.3214384330e-10
1.0742187500e+02 1.5799240037e-09 7.5135363577e-10 8.2857036794e-10
1.0748291016e+02 1.5570367165e-09 7.4104174646e-10 8.1599497000e-10
1.0754394531e+02 1.5375516789e-09 7.3332165549e-10 8.0423002337e-10
1.0760498047e+02 1.5191534402e-09 7.2380223424e-10 7.9535120600e-10
1.0766601562e+02 1.5046639482e-09 7.1706057030e-10 7.8760337787e-10
1.0772705078e+02 1.4799422498e-09 7.0673368119e-10 7.7320856856e-10
1.0778808594e+02 1.4565027977e-09 6.9577878740e-10 7.6072401026e-10
1.0784912109e+02 1.4464591629e-09 6.9024390227e-10 7.5621526066e-10
1.0791015625e+02 1.4259513478e-09 6.8028279945e-10 7.4566854838e-10
1.0797119141e+02 1.4076831296e-09 6.7124197146e-10 7.3644115815e-10
1.0803222656e+02 1.3920365228e-09 6.6406164844e-10 7.2797487432e-10
1.0809326172e+02 1.3815291878e-09 6.5915692801e-10 7.2237225984e-10
1.0815429688e+02 1.3624171268e-09 6.5137371260e-10 7.1104341418e-10
1.0821533203e+02 1.3560765578e-09 6.4777292137e-10 7.0830363640e-10
1.0827636719e+02 1.3516333260e-09 6.4572452528e-10 7.0590880074e-10
1.0833740234e+02 1.3349368541e-09 6.3858980291e-10 6.9634705120e-10
1.0839843750e+02 1.3337846644e-09 6.3782888510e-10 6.9595577932e-10
1.0845947266e+02 1.3204842675e-09 6.3178036619e-10 6.8870390128e-10
1.0852050781e+02 1.3045751682e-09 6.2307971081e-10 6.8149545743e-10
1.0858154297e+02 1.2914733922e-09 6.1744480855e-10 6.7402858364e-10
1.0864257812e+02 1.2886932246e-09 6.1696343408e-10 6.7172979052e-10
1.0870361328e+02 1.2853964439e-09 6.1504825287e-10 6.7034819104e-10
1.0876464844e+02 1.2691291493e-09 6.0704936507e-10 6.6207978419e-10
1.0882568359e+02 1.2476902606e-09 5.9767883595e-10 6.5001142465e-10
1.0888671875e+02 1.2332992501e-09 5.9013996418e-10 6.4315928597e-10
1.0894775391e+02 1.2336445163e-09 5.8967176440e-10 6.4397275188e-10
1.0900878906e+02 1.2236089615e-09 5.8438173297e-10 6.3922722853e-10
1.0906982422e+02 1.2234497761e-09 5.8485993869e-10 6.3858983741e-10
1.0913085938e+02 1.2329082704e-09 5.8926495154e-10 6.4364331887e-10
1.0919189453e+02 1.2164642307e-09 5.8100440327e-10 6.3545982743e-10
1.0925292969e+02 1.2172263538e-09 5.8085611327e-10 6.3637024051e-10
1.0931396484e+02 1.2183349460e-09 5.8132542865e-10 6.3700951736e-10
1.0937500000e+02 1.2133595680e-09 5.7898254995e-10 6.3437701803e-10
1.0943603516e+02 1.2191196554e-09 5.8159267168e-10 6.3752698369e-10
1.0949707031e+02 1.2144411258e-09 5.8012396974e-10 6.3431715610e-10
1.0955810547e+02 1.2085015305e-09 5.7729449114e-10 6.3120703933e-10
1.0961914062e+02 1.2094281525e-09 5.7741349407e-10 6.3201465844e-10
1.0968017578e+02 1.2003856241e-09 5.7229456644e-10 6.2809105767e-10
1.0974121094e+02 1.1959627680e-09 5.7004706918e-10 6.2591569881e-10
1.0980224609e+02 1.1944781031e-09 5.6860219639e-10 6.2587590673e-10
1.0986328125e+02 1.1728305004e-09 5.5742669640e-10 6.1540380400e-10
1.0992431641e+02 1.1670854567e-09 5.5558742271e-10 6.1149803403e-10
1.0998535156e+02 1.1686278252e-09 5.5646821598e-10 6.1215960920e-10
1.1004638672e+02 1.1585752350e-09 5.5075618720e-10 6.0781904775e-10
1.1010742188e+02 1.1479440910e-09 5.4594702534e-10 6.0199706564e-10
1.1016845703e+02 1.1323643324e-09 5.3952166033e-10 5.9284267210e-10
1.1022949219e+02 1.1219816104e-09 5.3450440585e-10 5.8747720456e-10
1.1029052734e+02 1.1126744229e-09 5.2961578618e-10 5.8305863670e-10
1.1035156250e+02 1.1054361177e-09 5.2648827511e-10 5.7894784257e-10
1.1041259766e+02 1.1034312336e-09 5.2598414046e-10 5.7744709317e-10
1.1047363281e+02 1.0916146359e-09 5.2051124395e-10 5.7110339196e-10
1.1053466797e+02 1.0811949671e-09 5.1539942793e-10 5.6579553914e-10
1.1059570312e+02 1.0849514673e-09 5.1686962684e-10 5.6808184046e-10
1.1065673828e+02 1.0772220741e-09 5.1378260632e-10 5.6343946775e-10
1.1071777344e+02 1.0702482688e-09 5.0993656985e-10 5.6031169898e-10
1.1077880859e+02 1.0569668827e-09 5.0321126558e-10 5.5375561716e-10
1.1083984375e+02 1.0402398188e-09 4.9545273812e-10 5.4478708066e-10
1.1090087891e+02 1.0195313097e-09 4.8610752873e-10 5.3342378095e-10
1.1096191406e+02 9.9640503736e-10 4.7529033415e-10 5.2111470322e-10
1.1102294922e+02 9.8765329573e-10 4.7059977517e-10 5.1705352056e-10
1.1108398438e+02 9.6840093939e-10 4.6069359045e-10 5.0770734895e-10
1.1114501953e+02 9.5110576786e-10 4.5291169869e-10 4.9819406918e-10
1.1120605469e+02 9.2926562983e-10 4.4335203705e-10 4.8591359278e-10
1.1126708984e+02 9.1947067970e-10 4.3820171749e-10 4.8126896221e-10
1.1132812500e+02 9.1953900952e-10 4.3786533237e-10 4.8167367715e-10
1.1138916016e+02 9.0990706870e-10 4.3309107315e-10 4.7681599555e-10
1.1145019531e+02 9.0155946779e-10 4.2955654950e-10 4.7200291829e-10
1.1151123047e+02 8.9670146122e-10 4.2716853410e-10 4.6953292711e-10
1.1157226562e+02 8.8306686336e-10 4.2085921248e-10 4.6220765089e-10
1.1163330078e+02 8.7798459487e-10 4.1876512464e-10 4.5921947022e-10
1.1169433594e+02 8.7138882420e-10 4.1568238315e-10 4.5570644105e-10
1.1175537109e+02 8.5905643485e-10 4.0949101700e-10 4.4956541785e-10
1.1181640625e+02 8.4798450415e-10 4.0398535119e-10 4.4399915295e-10
1.1187744141e+02 8.3602107395e-10 3.9833281961e-10 4.3768825434e-10
1.1193847656e+02 8.3510174708e-10 3.9811231206e-10 4.3698943501e-10
1.1199951172e+02 8.3504558808e-10 3.9829619574e-10 4.3674939234e-10
1.1206054688e+02 8.2661627986e-10 3.9418853230e-10 4.3242774756e-10
1.1212158203e+02 8.2105245174e-10 3.9115037286e-10 4.2990207887e-10
1.1218261719e+02 8.1118828741e-10 3.8710644901e-10 4.2408183840e-10
1.1224365234e+02 8.0858408754e-10 3.8660278225e-10 4.2198130529e-10
1.1230468750e+02 8.0779031990e-10 3.8564114764e-10 4.2214917227e-10
1.1236572266e+02 8.0010086869e-10 3.8128089891e-10 4.1881996978e-10
1.1242675781e+02 7.9292648544e-10 3.7779683768e-10 4.1512964776e-10
1.1248779297e+02 7.9289219535e-10 3.7793094743e-10 4.1496124792e-10
1.1254882812e+02 7.8573095055e-10 3.7460792625e-10 4.1112302430e-10
1.1260986328e+02 7.7952829215e-10 3.7124322952e-10 4.0828506263e-10
1.1267089844e+02 7.7529190066e-10 3.6884800116e-10 4.0644389951e-10
1.1273193359e+02 7.7121940327e-10 3.6698158823e-10 4.0423781504e-10
1.1279296875e+02 7.5722674799e-10 3.6088192697e-10 3.9634482102e-10
1.1285400391e+02 7.5115232076e-10 3.5857177003e-10 3.9258055073e-10
1.1291503906e+02 7.5355302970e-10 3.6009806652e-10 3.9345496318e-10
1.1297607422e+02 7.4824811473e-10 3.5714670072e-10 3.9110141401e-10
1.1303710938e+02 7.3878139554e-10 3.5224923486e-10 3.8653216068e-10
1.1309814453e+02 7.4304404420e-10 3.5426683359e-10 3.8877721061e-10
1.1315917969e+02 7.4425516851e-10 3.5506149500e-10 3.8919367351e-10
1.1322021484e+02 7.4154097797e-10 3.5326220371e-10 3.8827877426e-10
1.1328125000e+02 7.3986372829e-10 3.5200711925e-10 3.8785660903e-10
1.1334228516e+02 7.4751121257e-10 3.5561252130e-10 3.9189869127e-10
1.1340332031e+02 7.4785843680e-10 3.5612187802e-10 3.9173655879e-10
1.1346435547e+02 7.3877910804e-10 3.5238360500e-10 3.8639550304e-10
1.1352539062e+02 7.4168324867e-10 3.5420208988e-10 3.8748115879e-10
1.1358642578e+02 7.2987777334e-10 3.4899204661e-10 3.8088572673e-10
1.1364746094e+02 7.1960616085e-10 3.4388150951e-10 3.7572465134e-10
1.1370849609e+02 7.0827717981e-10 3.3782747712e-10 3.7044970269e-10
1.1376953125e+02 6.9810020106e-10 3.3318992561e-10 3.6491027545e-10
1.1383056641e+02 6.9023770061e-10 3.3027035152e-10 3.5996734908e-10
1.1389160156e+02 6.8442695819e-10 3.2758415191e-10 3.5684280628e-10
1.1395263672e+02 6.7626708496e-10 3.2349452750e-10 3.5277255745e-10
1.1401367188e+02 6.6898870180e-10 3.1973604325e-10 3.4925265855e-10
1.1407470703e+02 6.6481731646e-10 3.1782966148e-10 3.4698765498e-10
1.1413574219e+02 6.6282524751e-10 3.1701402889e-10 3.4581121861e-10
1.1419677734e+02 6.5837195266e-10 3.1474368417e-10 3.4362826849e-10
1.1425781250e+02 6.4480198928e-10 3.0822019710e-10 3.3658179217e-10
1.1431884766e+02 6.3648981628e-10 3.0412201738e-10 3.3236779890e-10
1.1437988281e+02 6.3264610213e-10 3.0204585591e-10 3.3060024622e-10
1.1444091797e+02 6.1996168222e-10 2.9575361525e-10 3.2420806696e-10
1.1450195312e+02 6.1419674542e-10 2.9311705663e-10 3.2107968879e-10
1.1456298828e+02 6.0264728601e-10 2.8772778813e-10 3.1491949788e-10
1.1462402344e+02 5.9266008692e-10 2.8305462495e-10 3.0960546198e-10
1.1468505859e+02 5.8357656577e-10 2.7896457755e-10 3.0461198822e-10
1.1474609375e+02 5.7370623440e-10 2.7399831042e-10 2.9970792398e-10
1.1480712891e+02 5.6608306784e-10 2.7012382674e-10 2.9595924110e-10
1.1486816406e+02 5.6228818803e-10 2.6825187402e-10 2.9403631401e-10
1.1492919922e+02 5.5464500161e-10 2.6439778691e-10 2.9024721470e-10
1.1499023438e+02 5.5214065263e-10 2.6271875166e-10 2.8942190098e-10
1.1505126953e+02 5.4896173052e-10 2.6082198557e-10 2.8813974495e-10
1.1511230469e+02 5.4761358672e-10 2.6032042527e-10 2.8729316145e-10
1.1517333984e+02 5.4349902863e-10 2.5864225852e-10 2.8485677012e-10
1.1523437500e+02 5.4031596618e-10 2.5724458105e-10 2.8307138513e-10
1.1529541016e+02 5.4665437437e-10 2.6005608265e-10 2.8659829172e-10
1.1535644531e+02 5.4786584635e-10 2.6063219361e-10 2.8723365274e-10
1.1541748047e+02 5.4743424703e-10 2.6063370502e-10 2.8680054201e-10
1.1547851562e+02 5.4407259982e-10 2.5903655403e-10 2.8503604579e-10
1.1553955078e+02 5.4411663509e-10 2.5892255015e-10 2.8519408494e-10
1.1560058594e+02 5.5057115094e-10 2.6216079571e-10 2.8841035523e-10
1.1566162109e+02 5.5253187442e-10 2.6320084095e-10 2.8933103347e-10
1.1572265625e+02 5.5201887079e-10 2.6318953825e-10 2.8882933254e-10
1.1578369141e+02 5.5313428547e-10 2.6375392045e-10 2.8938036502e-10
1.1584472656e+02 5.4956507656e-10 2.6201065734e-10 2.8755441922e-10
1.1590576172e+02 5.4875592355e-10 2.6180830940e-10 2.8694761416e-10
1.1596679688e+02 5.4788950414e-10 2.6161748720e-10 2.8627201693e-10
1.1602783203e+02 5.4709048768e-10 2.6142960679e-10 2.8566088089e-10
1.1608886719e+02 5.4423682691e-10 2.6016161066e-10 2.8407521625e-10
1.1614990234e+02 5.4973280946e-10 2.6316466959e-10 2.8656813988e-10
1.1621093750e+02 5.5132351649e-10 2.6380486044e-10 2.8751865605e-10
1.1627197266e+02 5.3988955400e-10 2.5811571523e-10 2.8177383878e-10
1.1633300781e+02 5.3572047055e-10 2.5587115529e-10 2.7984931526e-10
1.1639404297e+02 5.3861341673e-10 2.5764157288e-10 2.8097184385e-10
1.1645507812e+02 5.3313496125e-10 2.5539445645e-10 2.7774050480e-10
1.1651611328e+02 5.2867772394e-10 2.5322042801e-10 2.7545729593e-10
1.1657714844e+02 5.2582753448e-10 2.5156022592e-10 2.7426730856e-10
1.1663818359e+02 5.2381563205e-10 2.5029702078e-10 2.7351861127e-10
1.1669921875e+02 5.2232974342e-10 2.4942821962e-10 2.7290152380e-10
1.1676025391e+02 5.1506556366e-10 2.4617177986e-10 2.6889378380e-10
1.1682128906e+02 5.1527721383e-10 2.4646380931e-10 2.6881340453e-10
1.1688232422e+02 5.1157641116e-10 2.4467613712e-10 2.6690027404e-10
1.1694335938e+02 5.0259002542e-10 2.4030933503e-10 2.6228069039e-10
1.1700439453e+02 4.9976581913e-10 2.3902917888e-10 2.6073664025e-10
1.1706542969e+02 4.9086772640e-10 2.3472585809e-10 2.5614186830e-10
1.1712646484e+02 4.8241750065e-10 2.3069088881e-10 2.5172661184e-10
1.1718750000e+02 4.7485409528e-10 2.2682060301e-10 2.4803349228e-10
1.1724853516e+02 4.6558150223e-10 2.2234492909e-10 2.4323657314e-10
1.1730957031e+02 4.5852599849e-10 2.1900816854e-10 2.3951782995e-10
1.1737060547e+02 4.5322189352e-10 2.1679458638e-10 2.3642730714e-10
1.1743164062e+02 4.4580890230e-10 2.1295083163e-10 2.3285807068e-10
1.1749267578e+02 4.3883478800e-10 2.0961438027e-10 2.2922040773e-10
1.1755371094e+02 4.3137154205e-10 2.0625880209e-10 2.2511273997e-10
1.1761474609e+02 4.2220123804e-10 2.0194548086e-10 2.2025575718e-10
1.1767578125e+02 4.1584346690e-10 1.9882374500e-10 2.1701972190e-10
1.1773681641e+02 4.1168097948e-10 1.9688710411e-10 2.1479387538e-10
1.1779785156e+02 4.0841483989e-10 1.9572289768e-10 2.1269194221e-10
1.1785888672e+02 4.0424207986e-10 1.9348824960e-10 2.1075383026e-10
1.1791992188e+02 4.0059614511e-10 1.9162957662e-10 2.0896656849e-10
1.1798095703e+02 3.9456922958e-10 1.8922997376e-10 2.0533925582e-10
1.1804199219e+02 3.9086109144e-10 1.8753951748e-10 2.0332157397e-10
1.1810302734e+02 3.9018364190e-10 1.8702068404e-10 2.0316295786e-10
1.1816406250e+02 3.8790316042e-10 1.8600065927e-10 2.0190250116e-10
1.1822509766e+02 3.8596555478e-10 1.8518318027e-10 2.0078237451e-10
1.1828613281e+02 3.8335459916e-10 1.8384258849e-10 1.9951201067e-10
1.1834716797e+02 3.8392108089e-10 1.8397056223e-10 1.9995051866e-10
1.1840820312e+02 3.8455281457e-10 1.8443071768e-10 2.0012209689e-10
1.1846923828e+02 3.8387460842e-10 1.8429022773e-10 1.9958438069e-10
1.1853027344e+02 3.8140671247e-10 1.8297116811e-10 1.9843554435e-10
1.1859130859e+02 3.7828423285e-10 1.8144567217e-10 1.9683856068e-10
1.1865234375e+02 3.7493676757e-10 1.7981020407e-10 1.9512656350e-10
1.1871337891e+02 3.7198348227e-10 1.7862366164e-10 1.9335982064e-10
1.1877441406e+02 3.7203930023e-10 1.7860423747e-10 1.9343506276e-10
1.1883544922e+02 3.7047837923e-10 1.7808011026e-10 1.9239826898e-10
1.1889648438e+02 3.6895669360e-10 1.7745727116e-10 1.9149942244e-10
1.1895751953e+02 3.6690454812e-10 1.7650923300e-10 1.9039531512e-10
1.1901855469e+02 3.6428131957e-10 1.7514968717e-10 1.8913163241e-10
1.1907958984e+02 3.6194668035e-10 1.7396181041e-10 1.8798486995e-10
1.1914062500e+02 3.6019294818e-10 1.7289792385e-10 1.8729502433e-10
1.1920166016e+02 3.5953478784e-10 1.7275754718e-10 1.8677724066e-10
1.1926269531e+02 3.5816258231e-10 1.7217599973e-10 1.8598658258e-10
1.1932373047e+02 3.5649260782e-10 1.7123550506e-10 1.8525710276e-10
1.1938476562e+02 3.5767800931e-10 1.7175870601e-10 1.8591930331e-10
1.1944580078e+02 3.5479310751e-10 1.7027636209e-10 1.8451674542e-10
1.1950683594e+02 3.5052496902e-10 1.6825007600e-10 1.8227489301e-10
1.1956787109e+02 3.4693470064e-10 1.6655132278e-10 1.8038337786e-10
1.1962890625e+02 3.4506933161e-10 1.6570801256e-10 1.7936131906e-10
1.1968994141e+02 3.4157260189e-10 1.6367783076e-10 1.7789477113e-10
1.1975097656e+02 3.3914928765e-10 1.6231835208e-10 1.7683093557e-10
1.1981201172e+02 3.3779658441e-10 1.6169615016e-10 1.7610043425e-10
1.1987304688e+02 3.3725367161e-10 1.6163671613e-10 1.7561695548e-10
1.1993408203e+02 3.3551380290e-10 1.6084521131e-10 1.7466859158e-10
1.1999511719e+02 3.3431594758e-10 1.6013368485e-10 1.7418226273e-10
1.2005615234e+02 3.3402950263e-10 1.5997779261e-10 1.7405171002e-10
1.2011718750e+02 3.3011838075e-10 1.5796026680e-10 1.7215811396e-10
1.2017822266e+02 3.2714175350e-10 1.5650418280e-10 1.7063757070e-10
1.2023925781e+02 3.2298019052e-10 1.5460045789e-10 1.6837973263e-10
1.2030029297e+02 3.1976534948e-10 1.5322754836e-10 1.6653780112e-10
1.2036132812e+02 3.1519171420e-10 1.5118088760e-10 1.6401082661e-10
1.2042236328e+02 3.1002614521e-10 1.4844105264e-10 1.6158509257e-10
1.2048339844e+02 3.0677240634e-10 1.4672892153e-10 1.6004348481e-10
1.2054443359e+02 3.0420406723e-10 1.4555549142e-10 1.5864857581e-10
1.2060546875e+02 3.0205017051e-10 1.4466564226e-10 1.5738452825e-10
1.2066650391e+02 3.0202885183e-10 1.4477809635e-10 1.5725075548e-10
1.2072753906e+02 2.9924896848e-10 1.4364686418e-10 1.5560210430e-10
1.2078857422e+02 2.9714901923e-10 1.4258821577e-10 1.5456080346e-10
1.2084960938e+02 2.9608496130e-10 1.4205266400e-10 1.5403229730e-10
1.2091064453e+02 2.9419282174e-10 1.4109015911e-10 1.5310266262e-10
1.2097167969e+02 2.9397520715e-10 1.4101834964e-10 1.5295685751e-10
1.2103271484e+02 2.9155107008e-10 1.3984426045e-10 1.5170680963e-10
1.2109375000e+02 2.8890901792e-10 1.3838583543e-10 1.5052318249e-10
1.2115478516e+02 2.8743241413e-10 1.3761257702e-10 1.4981983711e-10
1.2121582031e+02 2.8673224011e-10 1.3747054568e-10 1.4926169443e-10
1.2127685547e+02 2.8630046061e-10 1.3725499929e-10 1.4904546131e-10
1.2133789062e+02 2.8598244310e-10 1.3720708863e-10 1.4877535447e-10
1.2139892578e+02 2.8495792727e-10 1.3660313281e-10 1.4835479446e-10
1.2145996094e+02 2.8312526816e-10 1.3532904004e-10 1.4779622812e-10
1.2152099609e+02 2.8073047846e-10 1.3409018684e-10 1.4664029161e-10
1.2158203125e+02 2.8259171892e-10 1.3510042015e-10 1.4749129877e-10
1.2164306641e+02 2.8316112885e-10 1.3535947463e-10 1.4780165421e-10
1.2170410156e+02 2.8077454209e-10 1.3421171381e-10 1.4656282828e-10
1.2176513672e+02 2.8134019394e-10 1.3430012509e-10 1.4704006885e-10
1.2182617188e+02 2.7973351629e-10 1.3333259754e-10 1.4640091876e-10
1.2188720703e+02 2.7732878385e-10 1.3202579379e-10 1.4530299006e-10
