# freq_THz  G_total  G_In  G_Se
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
4.5117187500e+02 4.3096526909e-14 2.3922524061e-14 1.9174002848e-14
4.5123291016e+02 4.3134250255e-14 2.3907753288e-14 1.9226496967e-14
4.5129394531e+02 4.2937629859e-14 2.3772998125e-14 1.9164631734e-14
4.5135498047e+02 4.3020106148e-14 2.3780401711e-14 1.9239704436e-14
4.5141601562e+02 4.3144971815e-14 2.3855022255e-14 1.9289949560e-14
4.5147705078e+02 4.3207683905e-14 2.3880424452e-14 1.9327259453e-14
4.5153808594e+02 4.3154431471e-14 2.3806725842e-14 1.9347705629e-14
4.5159912109e+02 4.3076882233e-14 2.3854818283e-14 1.9222063950e-14
4.5166015625e+02 4.3104986590e-14 2.3880727531e-14 1.9224259059e-14
4.5172119141e+02 4.2999791270e-14 2.3784255145e-14 1.9215536125e-14
4.5178222656e+02 4.3050237338e-14 2.3729255512e-14 1.9320981826e-14
4.5184326172e+02 4.3333412716e-14 2.3908274935e-14 1.9425137782e-14
4.5190429688e+02 4.3244431906e-14 2.3960906478e-14 1.9283525428e-14
4.5196533203e+02 4.3014174980e-14 2.3785442552e-14 1.9228732429e-14
4.5202636719e+02 4.3137535277e-14 2.3777091195e-14 1.9360444082e-14
4.5208740234e+02 4.3077455565e-14 2.3730452461e-14 1.9347003104e-14
4.5214843750e+02 4.3187685515e-14 2.3783802686e-14 1.9403882829e-14
4.5220947266e+02 4.3275261556e-14 2.3941637905e-14 1.9333623651e-14
4.5227050781e+02 4.3171508012e-14 2.3942018123e-14 1.9229489889e-14
4.5233154297e+02 4.2950755306e-14 2.3866754022e-14 1.9084001284e-14
4.5239257812e+02 4.2882201284e-14 2.3663877354e-14 1.9218323930e-14
4.5245361328e+02 4.2970100449e-14 2.3778991723e-14 1.9191108726e-14
4.5251464844e+02 4.3146613084e-14 2.3801210414e-14 1.9345402670e-14
4.5257568359e+02 4.3373318702e-14 2.3980784867e-14 1.9392533834e-14
4.5263671875e+02 4.3211667740e-14 2.3979126897e-14 1.9232540843e-14
4.5269775391e+02 4.3170488499e-14 2.3910782087e-14 1.9259706412e-14
4.5275878906e+02 4.3166662867e-14 2.3873785053e-14 1.9292877814e-14
4.5281982422e+02 4.3070207937e-14 2.3758913579e-14 1.9311294357e-14
4.5288085938e+02 4.3066577939e-14 2.3846976473e-14 1.9219601466e-14
4.5294189453e+02 4.3204655935e-14 2.3903689865e-14 1.9300966070e-14
4.5300292969e+02 4.3271039413e-14 2.3884515086e-14 1.9386524327e-14
4.5306396484e+02 4.3180578914e-14 2.3717112963e-14 1.9463465951e-14
4.5312500000e+02 4.3242873716e-14 2.3761767548e-14 1.9481106168e-14
4.5318603516e+02 4.3088607743e-14 2.3805494476e-14 1.9283113267e-14
4.5324707031e+02 4.3304022784e-14 2.4033804043e-14 1.9270218742e-14
4.5330810547e+02 4.3257133535e-14 2.3960993297e-14 1.9296140238e-14
4.5336914062e+02 4.3314274498e-14 2.3809048691e-14 1.9505225807e-14
4.5343017578e+02 4.3165507200e-14 2.3760790969e-14 1.9404716231e-14
4.5349121094e+02 4.3007547772e-14 2.3866370129e-14 1.9141177643e-14
4.5355224609e+02 4.3220719558e-14 2.4023877911e-14 1.9196841647e-14
4.5361328125e+02 4.3188180046e-14 2.3812845175e-14 1.9375334872e-14
4.5367431641e+02 4.3028912824e-14 2.3773276351e-14 1.9255636473e-14
4.5373535156e+02 4.3245170898e-14 2.3955016477e-14 1.9290154421e-14
4.5379638672e+02 4.3166621541e-14 2.3828722335e-14 1.9337899206e-14
4.5385742188e+02 4.3075299416e-14 2.3777151133e-14 1.9298148283e-14
4.5391845703e+02 4.3035244867e-14 2.3787013305e-14 1.9248231563e-14
4.5397949219e+02 4.3087802436e-14 2.3894979528e-14 1.9192822908e-14
4.5404052734e+02 4.3119480364e-14 2.3893668273e-14 1.9225812091e-14
4.5410156250e+02 4.3081192150e-14 2.3848135513e-14 1.9233056637e-14
4.5416259766e+02 4.3090445573e-14 2.3868309299e-14 1.9222136274e-14
4.5422363281e+02 4.3182554573e-14 2.3832449357e-14 1.9350105216e-14
4.5428466797e+02 4.3088208457e-14 2.3839799409e-14 1.9248409048e-14
4.5434570312e+02 4.3067232090e-14 2.3717033987e-14 1.9350198103e-14
4.5440673828e+02 4.3012345238e-14 2.3789757594e-14 1.9222587644e-14
4.5446777344e+02 4.3114733790e-14 2.3902147789e-14 1.9212586002e-14
4.5452880859e+02 4.3299082600e-14 2.3980831281e-14 1.9318251318e-14
4.5458984375e+02 4.3063418214e-14 2.3901243368e-14 1.9162174846e-14
4.5465087891e+02 4.2977370455e-14 2.3860760530e-14 1.9116609925e-14
4.5471191406e+02 4.3002382497e-14 2.3798230712e-14 1.9204151785e-14
4.5477294922e+02 4.3091961468e-14 2.3805036084e-14 1.9286925384e-14
4.5483398438e+02 4.2883687370e-14 2.3664907104e-14 1.9218780266e-14
4.5489501953e+02 4.2839841234e-14 2.3677971412e-14 1.9161869822e-14
4.5495605469e+02 4.3062556119e-14 2.3838457874e-14 1.9224098245e-14
4.5501708984e+02 4.3204627175e-14 2.3918503076e-14 1.9286124099e-14
4.5507812500e+02 4.3076419085e-14 2.3807575352e-14 1.9268843733e-14
4.5513916016e+02 4.2943751189e-14 2.3675052547e-14 1.9268698642e-14
4.5520019531e+02 4.2806518724e-14 2.3615961499e-14 1.9190557225e-14
4.5526123047e+02 4.2890658176e-14 2.3724196667e-14 1.9166461509e-14
4.5532226562e+02 4.3034500829e-14 2.3923256648e-14 1.9111244181e-14
4.5538330078e+02 4.3147790383e-14 2.3934881355e-14 1.9212909028e-14
4.5544433594e+02 4.3142169335e-14 2.3890677770e-14 1.9251491565e-14
4.5550537109e+02 4.3150744069e-14 2.3873568786e-14 1.9277175282e-14
4.5556640625e+02 4.2953444329e-14 2.3705095269e-14 1.9248349061e-14
4.5562744141e+02 4.2850627960e-14 2.3728558912e-14 1.9122069049e-14
4.5568847656e+02 4.3132411306e-14 2.3894539826e-14 1.9237871479e-14
4.5574951172e+02 4.3085139736e-14 2.3807455795e-14 1.9277683941e-14
4.5581054688e+02 4.2870238793e-14 2.3707047847e-14 1.9163190946e-14
4.5587158203e+02 4.3053168570e-14 2.3837264547e-14 1.9215904022e-14
4.5593261719e+02 4.3075282832e-14 2.3756592994e-14 1.9318689838e-14
4.5599365234e+02 4.3023468536e-14 2.3743515987e-14 1.9279952549e-14
4.5605468750e+02 4.2906773084e-14 2.3697502301e-14 1.9209270782e-14
4.5611572266e+02 4.2954888115e-14 2.3730053105e-14 1.9224835010e-14
4.5617675781e+02 4.2937721791e-14 2.3769322354e-14 1.9168399437e-14
4.5623779297e+02 4.3094295233e-14 2.3909087538e-14 1.9185207695e-14
4.5629882812e+02 4.3152359953e-14 2.3874529994e-14 1.9277829960e-14
4.5635986328e+02 4.3074796400e-14 2.3810236604e-14 1.9264559795e-14
4.5642089844e+02 4.2915661630e-14 2.3762593246e-14 1.9153068384e-14
4.5648193359e+02 4.2917260555e-14 2.3781052572e-14 1.9136207983e-14
4.5654296875e+02 4.3014013179e-14 2.3775731676e-14 1.9238281503e-14
4.5660400391e+02 4.2984937265e-14 2.3764020704e-14 1.9220916561e-14
4.5666503906e+02 4.2885477571e-14 2.3725884846e-14 1.9159592725e-14
4.5672607422e+02 4.2885168932e-14 2.3720341335e-14 1.9164827596e-14
4.5678710938e+02 4.3138816238e-14 2.3803113489e-14 1.9335702749e-14
4.5684814453e+02 4.3124521859e-14 2.3773076601e-14 1.9351445258e-14
4.5690917969e+02 4.2978407938e-14 2.3724634369e-14 1.9253773569e-14
4.5697021484e+02 4.2914603666e-14 2.3767479545e-14 1.9147124121e-14
4.5703125000e+02 4.2830614137e-14 2.3671163763e-14 1.9159450373e-14
4.5709228516e+02 4.2955535145e-14 2.3717443018e-14 1.9238092127e-14
4.5715332031e+02 4.3167212774e-14 2.3810725783e-14 1.9356486991e-14
4.5721435547e+02 4.2986418464e-14 2.3834820244e-14 1.9151598220e-14
4.5727539062e+02 4.2900410637e-14 2.3827355204e-14 1.9073055433e-14
4.5733642578e+02 4.2781518226e-14 2.3768415223e-14 1.9013103003e-14
4.5739746094e+02 4.2957738748e-14 2.3818508421e-14 1.9139230327e-14
4.5745849609e+02 4.2839092640e-14 2.3659098792e-14 1.9179993847e-14
4.5751953125e+02 4.2792194206e-14 2.3716888265e-14 1.9075305941e-14
4.5758056641e+02 4.2701752273e-14 2.3624813185e-14 1.9076939088e-14
4.5764160156e+02 4.2838766098e-14 2.3597010762e-14 1.9241755336e-14
4.5770263672e+02 4.2951173214e-14 2.3725506824e-14 1.9225666390e-14
4.5776367188e+02 4.2948676876e-14 2.3680089812e-14 1.9268587064e-14
4.5782470703e+02 4.2867505754e-14 2.3757001960e-14 1.9110503794e-14
4.5788574219e+02 4.2895292834e-14 2.3742216141e-14 1.9153076693e-14
4.5794677734e+02 4.2916540581e-14 2.3751823638e-14 1.9164716943e-14
4.5800781250e+02 4.2700951512e-14 2.3662568555e-14 1.9038382957e-14
4.5806884766e+02 4.2963791268e-14 2.3769836407e-14 1.9193954861e-14
4.5812988281e+02 4.3103124495e-14 2.3855743117e-14 1.9247381378e-14
4.5819091797e+02 4.3079834457e-14 2.3751573696e-14 1.9328260760e-14
4.5825195312e+02 4.3226312374e-14 2.3874213284e-14 1.9352099090e-14
4.5831298828e+02 4.2937559734e-14 2.3685161587e-14 1.9252398148e-14
4.5837402344e+02 4.3112446486e-14 2.3888515597e-14 1.9223930889e-14
4.5843505859e+02 4.3133854496e-14 2.3860422823e-14 1.9273431673e-14
4.5849609375e+02 4.3019651741e-14 2.3721172369e-14 1.9298479372e-14
4.5855712891e+02 4.2929073353e-14 2.3733329230e-14 1.9195744123e-14
4.5861816406e+02 4.3087102249e-14 2.3881619859e-14 1.9205482389e-14
4.5867919922e+02 4.3187048442e-14 2.3830897688e-14 1.9356150754e-14
4.5874023438e+02 4.3028530658e-14 2.3742986871e-14 1.9285543787e-14
4.5880126953e+02 4.2997430138e-14 2.3908407306e-14 1.9089022832e-14
4.5886230469e+02 4.3181375409e-14 2.4012143112e-14 1.9169232297e-14
4.5892333984e+02 4.2912360578e-14 2.3775295539e-14 1.9137065039e-14
4.5898437500e+02 4.2762286517e-14 2.3722896884e-14 1.9039389634e-14
4.5904541016e+02 4.2707106823e-14 2.3570600576e-14 1.9136506247e-14
4.5910644531e+02 4.2722957967e-14 2.3576449932e-14 1.9146508035e-14
4.5916748047e+02 4.3002718997e-14 2.3933926844e-14 1.9068792153e-14
4.5922851562e+02 4.3024326137e-14 2.3868314355e-14 1.9156011782e-14
4.5928955078e+02 4.2868460642e-14 2.3787788661e-14 1.9080671980e-14
4.5935058594e+02 4.2825348876e-14 2.3783320476e-14 1.9042028400e-14
4.5941162109e+02 4.3102772371e-14 2.3836028059e-14 1.9266744312e-14
4.5947265625e+02 4.3246925204e-14 2.3911299668e-14 1.9335625536e-14
4.5953369141e+02 4.3233876611e-14 2.3932270729e-14 1.9301605883e-14
4.5959472656e+02 4.3032531132e-14 2.3748274183e-14 1.9284256948e-14
4.5965576172e+02 4.3244898236e-14 2.3814517115e-14 1.9430381121e-14
4.5971679688e+02 4.3119795858e-14 2.3757435018e-14 1.9362360840e-14
4.5977783203e+02 4.2999110882e-14 2.3795004535e-14 1.9204106347e-14
4.5983886719e+02 4.2947887297e-14 2.3836376553e-14 1.9111510744e-14
4.5989990234e+02 4.3132576182e-14 2.3847002241e-14 1.9285573941e-14
4.5996093750e+02 4.3133407241e-14 2.3902995547e-14 1.9230411694e-14
4.6002197266e+02 4.2790245438e-14 2.3806145369e-14 1.8984100069e-14
4.6008300781e+02 4.2868954975e-14 2.3834655321e-14 1.9034299654e-14
4.6014404297e+02 4.3133751050e-14 2.3798960764e-14 1.9334790286e-14
4.6020507812e+02 4.2959958304e-14 2.3596339735e-14 1.9363618569e-14
4.6026611328e+02 4.2808731535e-14 2.3613512332e-14 1.9195219203e-14
4.6032714844e+02 4.2893775435e-14 2.3641860886e-14 1.9251914550e-14
4.6038818359e+02 4.2890155637e-14 2.3699307494e-14 1.9190848143e-14
4.6044921875e+02 4.2930222148e-14 2.3695453226e-14 1.9234768922e-14
4.6051025391e+02 4.3033538974e-14 2.3747854482e-14 1.9285684492e-14
4.6057128906e+02 4.2915204646e-14 2.3747160965e-14 1.9168043681e-14
4.6063232422e+02 4.2780219831e-14 2.3696509909e-14 1.9083709922e-14
4.6069335938e+02 4.2747539410e-14 2.3601178380e-14 1.9146361031e-14
4.6075439453e+02 4.2783049386e-14 2.3607185584e-14 1.9175863801e-14
4.6081542969e+02 4.2740771881e-14 2.3600033142e-14 1.9140738739e-14
4.6087646484e+02 4.2595133715e-14 2.3558918096e-14 1.9036215618e-14
4.6093750000e+02 4.2733615535e-14 2.3655047831e-14 1.9078567703e-14
4.6099853516e+02 4.2907170200e-14 2.3761161902e-14 1.9146008297e-14
4.6105957031e+02 4.2994562083e-14 2.3714999773e-14 1.9279562310e-14
4.6112060547e+02 4.2972125062e-14 2.3711151368e-14 1.9260973694e-14
4.6118164062e+02 4.2856540130e-14 2.3758799452e-14 1.9097740678e-14
4.6124267578e+02 4.2695772271e-14 2.3567906822e-14 1.9127865449e-14
4.6130371094e+02 4.3076865574e-14 2.3734227556e-14 1.9342638018e-14
4.6136474609e+02 4.3030406190e-14 2.3797895369e-14 1.9232510821e-14
4.6142578125e+02 4.2917345542e-14 2.3750766166e-14 1.9166579376e-14
4.6148681641e+02 4.3041058752e-14 2.3815942214e-14 1.9225116537e-14
4.6154785156e+02 4.2878945563e-14 2.3711807490e-14 1.9167138073e-14
4.6160888672e+02 4.2748265603e-14 2.3650072385e-14 1.9098193218e-14
4.6166992188e+02 4.2720745279e-14 2.3650258097e-14 1.9070487182e-14
4.6173095703e+02 4.2948586204e-14 2.3724938871e-14 1.9223647333e-14
4.6179199219e+02 4.2988757320e-14 2.3678708050e-14 1.9310049270e-14
4.6185302734e+02 4.3057063382e-14 2.3767419705e-14 1.9289643676e-14
4.6191406250e+02 4.2813269816e-14 2.3672632543e-14 1.9140637273e-14
4.6197509766e+02 4.2870082374e-14 2.3774213128e-14 1.9095869246e-14
4.6203613281e+02 4.2910133711e-14 2.3718225495e-14 1.9191908217e-14
4.6209716797e+02 4.2874188008e-14 2.3652950834e-14 1.9221237174e-14
4.6215820312e+02 4.3015840267e-14 2.3807734948e-14 1.9208105319e-14
4.6221923828e+02 4.2827334787e-14 2.3719132695e-14 1.9108202092e-14
4.6228027344e+02 4.3085552343e-14 2.3904115349e-14 1.9181436994e-14
4.6234130859e+02 4.2940015069e-14 2.3694718569e-14 1.9245296500e-14
4.6240234375e+02 4.2963192074e-14 2.3749868299e-14 1.9213323775e-14
4.6246337891e+02 4.3254672978e-14 2.3923528085e-14 1.9331144893e-14
4.6252441406e+02 4.3162366950e-14 2.3954102828e-14 1.9208264121e-14
4.6258544922e+02 4.3065522771e-14 2.3853189413e-14 1.9212333358e-14
4.6264648438e+02 4.2998308067e-14 2.3721655170e-14 1.9276652896e-14
4.6270751953e+02 4.2868258094e-14 2.3806030658e-14 1.9062227437e-14
4.6276855469e+02 4.2962669772e-14 2.3940279649e-14 1.9022390123e-14
4.6282958984e+02 4.2921012100e-14 2.3826803938e-14 1.9094208161e-14
4.6289062500e+02 4.2973894440e-14 2.3784443052e-14 1.9189451388e-14
4.6295166016e+02 4.2968792173e-14 2.3797143845e-14 1.9171648329e-14
4.6301269531e+02 4.2864744965e-14 2.3683691067e-14 1.9181053898e-14
4.6307373047e+02 4.2976719629e-14 2.3742908567e-14 1.9233811062e-14
4.6313476562e+02 4.3038195396e-14 2.3855174555e-14 1.9183020841e-14
4.6319580078e+02 4.2940706927e-14 2.3713996306e-14 1.9226710621e-14
4.6325683594e+02 4.2954661414e-14 2.3740197227e-14 1.9214464187e-14
4.6331787109e+02 4.2878522393e-14 2.3792019851e-14 1.9086502542e-14
4.6337890625e+02 4.2782081670e-14 2.3761005464e-14 1.9021076206e-14
4.6343994141e+02 4.3054614561e-14 2.3785875880e-14 1.9268738681e-14
4.6350097656e+02 4.2982429171e-14 2.3737341863e-14 1.9245087308e-14
4.6356201172e+02 4.2774671166e-14 2.3646179419e-14 1.9128491747e-14
4.6362304688e+02 4.2646886969e-14 2.3611532472e-14 1.9035354497e-14
4.6368408203e+02 4.2663289202e-14 2.3699330466e-14 1.8963958735e-14
4.6374511719e+02 4.3095692225e-14 2.3904700108e-14 1.9190992117e-14
4.6380615234e+02 4.2920245402e-14 2.3776530444e-14 1.9143714958e-14
4.6386718750e+02 4.2841237522e-14 2.3738483302e-14 1.9102754220e-14
4.6392822266e+02 4.2807983736e-14 2.3637273317e-14 1.9170710419e-14
4.6398925781e+02 4.2797555860e-14 2.3729284060e-14 1.9068271800e-14
4.6405029297e+02 4.2867616579e-14 2.3806752945e-14 1.9060863634e-14
4.6411132812e+02 4.2852205927e-14 2.3709854231e-14 1.9142351696e-14
4.6417236328e+02 4.2798872766e-14 2.3665776154e-14 1.9133096612e-14
4.6423339844e+02 4.2817246066e-14 2.3775215048e-14 1.9042031017e-14
4.6429443359e+02 4.2749545259e-14 2.3700611201e-14 1.9048934059e-14
4.6435546875e+02 4.2748407706e-14 2.3680655274e-14 1.9067752432e-14
4.6441650391e+02 4.2879416126e-14 2.3771113873e-14 1.9108302253e-14
4.6447753906e+02 4.2843707182e-14 2.3774147327e-14 1.9069559855e-14
4.6453857422e+02 4.2959113541e-14 2.3846412878e-14 1.9112700663e-14
4.6459960938e+02 4.2964279309e-14 2.3761655436e-14 1.9202623874e-14
4.6466064453e+02 4.2645736683e-14 2.3512801895e-14 1.9132934788e-14
4.6472167969e+02 4.2791040526e-14 2.3629470823e-14 1.9161569704e-14
4.6478271484e+02 4.2788774929e-14 2.3717464697e-14 1.9071310232e-14
4.6484375000e+02 4.2774741256e-14 2.3689018736e-14 1.9085722520e-14
4.6490478516e+02 4.3028622283e-14 2.3888706799e-14 1.9139915483e-14
4.6496582031e+02 4.3076103791e-14 2.3880663568e-14 1.9195440223e-14
4.6502685547e+02 4.3014895617e-14 2.3986289083e-14 1.9028606534e-14
4.6508789062e+02 4.2835241779e-14 2.3854648920e-14 1.8980592859e-14
4.6514892578e+02 4.2906976961e-14 2.3748824459e-14 1.9158152502e-14
4.6520996094e+02 4.2831554321e-14 2.3692520825e-14 1.9139033496e-14
4.6527099609e+02 4.2841642478e-14 2.3711417503e-14 1.9130224975e-14
4.6533203125e+02 4.2913567207e-14 2.3754376958e-14 1.9159190249e-14
4.6539306641e+02 4.2847989154e-14 2.3656805297e-14 1.9191183858e-14
4.6545410156e+02 4.2513835584e-14 2.3563026818e-14 1.8950808766e-14
4.6551513672e+02 4.2645640829e-14 2.3680380416e-14 1.8965260413e-14
4.6557617188e+02 4.2791386874e-14 2.3722940491e-14 1.9068446384e-14
4.6563720703e+02 4.2684938127e-14 2.3724087709e-14 1.8960850419e-14
4.6569824219e+02 4.2541971090e-14 2.3593130597e-14 1.8948840493e-14
4.6575927734e+02 4.2681531206e-14 2.3580900903e-14 1.9100630303e-14
4.6582031250e+02 4.2918604320e-14 2.3668082078e-14 1.9250522242e-14
4.6588134766e+02 4.2551707757e-14 2.3530881931e-14 1.9020825826e-14
4.6594238281e+02 4.2477097513e-14 2.3545509338e-14 1.8931588175e-14
4.6600341797e+02 4.2732749772e-14 2.3677970618e-14 1.9054779154e-14
4.6606445312e+02 4.2672487453e-14 2.3590698112e-14 1.9081789341e-14
4.6612548828e+02 4.2811175433e-14 2.3593363757e-14 1.9217811675e-14
4.6618652344e+02 4.2762688660e-14 2.3642663993e-14 1.9120024667e-14
4.6624755859e+02 4.2636732865e-14 2.3670243160e-14 1.8966489705e-14
4.6630859375e+02 4.2663320270e-14 2.3652273239e-14 1.9011047031e-14
4.6636962891e+02 4.2678990742e-14 2.3683105646e-14 1.8995885097e-14
4.6643066406e+02 4.2866664656e-14 2.3690424776e-14 1.9176239880e-14
4.6649169922e+02 4.3167477936e-14 2.3889530522e-14 1.9277947415e-14
4.6655273438e+02 4.3247230567e-14 2.3998137786e-14 1.9249092781e-14
4.6661376953e+02 4.2932025284e-14 2.3846385312e-14 1.9085639973e-14
4.6667480469e+02 4.2978081889e-14 2.3853591873e-14 1.9124490015e-14
4.6673583984e+02 4.2940164703e-14 2.3857833843e-14 1.9082330860e-14
4.6679687500e+02 4.2815345821e-14 2.3682226812e-14 1.9133119009e-14
4.6685791016e+02 4.2886592120e-14 2.3599437154e-14 1.9287154966e-14
4.6691894531e+02 4.2942186032e-14 2.3873258621e-14 1.9068927412e-14
4.6697998047e+02 4.2723361750e-14 2.3766225113e-14 1.8957136637e-14
4.6704101562e+02 4.2816654541e-14 2.3662678627e-14 1.9153975914e-14
4.6710205078e+02 4.3063502781e-14 2.3786391913e-14 1.9277110868e-14
4.6716308594e+02 4.2866995325e-14 2.3758748739e-14 1.9108246586e-14
4.6722412109e+02 4.2706693252e-14 2.3744939069e-14 1.8961754183e-14
4.6728515625e+02 4.2881875345e-14 2.3813092422e-14 1.9068782923e-14
4.6734619141e+02 4.2998738859e-14 2.3793141122e-14 1.9205597738e-14
4.6740722656e+02 4.3023886968e-14 2.3872788933e-14 1.9151098035e-14
4.6746826172e+02 4.2812007482e-14 2.3836749043e-14 1.8975258439e-14
4.6752929688e+02 4.2766503861e-14 2.3744561061e-14 1.9021942800e-14
4.6759033203e+02 4.2830843544e-14 2.3668435843e-14 1.9162407701e-14
4.6765136719e+02 4.2863931328e-14 2.3756135928e-14 1.9107795400e-14
4.6771240234e+02 4.2860466536e-14 2.3708241219e-14 1.9152225318e-14
4.6777343750e+02 4.2904283946e-14 2.3733453468e-14 1.9170830478e-14
4.6783447266e+02 4.3040062132e-14 2.3839720260e-14 1.9200341872e-14
4.6789550781e+02 4.2769551582e-14 2.3695210725e-14 1.9074340856e-14
4.6795654297e+02 4.2696195472e-14 2.3555595150e-14 1.9140600322e-14
4.6801757812e+02 4.2655835409e-14 2.3576480844e-14 1.9079354565e-14
4.6807861328e+02 4.2777329215e-14 2.3652190109e-14 1.9125139106e-14
4.6813964844e+02 4.2635371908e-14 2.3530377241e-14 1.9104994667e-14
4.6820068359e+02 4.2767641324e-14 2.3725544080e-14 1.9042097244e-14
4.6826171875e+02 4.2917795614e-14 2.3805365640e-14 1.9112429975e-14
4.6832275391e+02 4.2828137373e-14 2.3734217313e-14 1.9093920060e-14
4.6838378906e+02 4.2508017433e-14 2.3599944714e-14 1.8908072719e-14
4.6844482422e+02 4.2634693265e-14 2.3589733086e-14 1.9044960179e-14
4.6850585938e+02 4.2745543251e-14 2.3618783386e-14 1.9126759866e-14
4.6856689453e+02 4.2830914563e-14 2.3782459876e-14 1.9048454687e-14
4.6862792969e+02 4.2805949485e-14 2.3722249259e-14 1.9083700226e-14
4.6868896484e+02 4.2817611952e-14 2.3648753644e-14 1.9168858308e-14
4.6875000000e+02 4.2813040124e-14 2.3685476244e-14 1.9127563880e-14
4.6881103516e+02 4.2831976952e-14 2.3718906841e-14 1.9113070111e-14
4.6887207031e+02 4.2937030281e-14 2.3812761722e-14 1.9124268559e-14
4.6893310547e+02 4.2904986208e-14 2.3758827018e-14 1.9146159190e-14
4.6899414062e+02 4.2842578026e-14 2.3674525820e-14 1.9168052206e-14
4.6905517578e+02 4.3101496572e-14 2.3817510871e-14 1.9283985701e-14
4.6911621094e+02 4.3150336861e-14 2.3959126806e-14 1.9191210055e-14
4.6917724609e+02 4.2868699034e-14 2.3745928844e-14 1.9122770191e-14
4.6923828125e+02 4.2787554205e-14 2.3720969693e-14 1.9066584512e-14
4.6929931641e+02 4.2788481940e-14 2.3706239090e-14 1.9082242851e-14
4.6936035156e+02 4.2652951859e-14 2.3664472940e-14 1.8988478919e-14
4.6942138672e+02 4.2739395225e-14 2.3597856190e-14 1.9141539035e-14
4.6948242188e+02 4.2729189955e-14 2.3630668506e-14 1.9098521449e-14
4.6954345703e+02 4.2777049481e-14 2.3728521538e-14 1.9048527943e-14
4.6960449219e+02 4.2864217798e-14 2.3693597864e-14 1.9170619934e-14
4.6966552734e+02 4.2868816967e-14 2.3674768866e-14 1.9194048101e-14
4.6972656250e+02 4.2810074263e-14 2.3746050637e-14 1.9064023627e-14
4.6978759766e+02 4.2845984898e-14 2.3822452748e-14 1.9023532151e-14
4.6984863281e+02 4.2724775292e-14 2.3588553125e-14 1.9136222166e-14
4.6990966797e+02 4.2991114282e-14 2.3716497713e-14 1.9274616569e-14
4.6997070312e+02 4.2918440884e-14 2.3709629528e-14 1.9208811356e-14
4.7003173828e+02 4.2688740799e-14 2.3642464763e-14 1.9046276036e-14
4.7009277344e+02 4.2673254248e-14 2.3647438701e-14 1.9025815547e-14
4.7015380859e+02 4.2767344874e-14 2.3702903434e-14 1.9064441440e-14
4.7021484375e+02 4.2562787724e-14 2.3417285799e-14 1.9145501925e-14
4.7027587891e+02 4.2832622264e-14 2.3619562378e-14 1.9213059886e-14
4.7033691406e+02 4.2991854117e-14 2.3845077936e-14 1.9146776182e-14
4.7039794922e+02 4.2878665736e-14 2.3777908532e-14 1.9100757205e-14
